gene	marker_id
AT1G36370	13698613_1
AT1G36380	13701493_1
AT1G36390	13703564_1
AT1G36395	13708609_1
AT1G36395.1	13708609_1
AT1G36400	13711668_1
AT1G36400.1	13711668_1
AT1G36403	13713776_1
AT1G36403.1	13713776_1
AT1G36406	13715985_1
AT1G36406.1	13715985_1
AT1G36420	13721629_1
AT1G36420.1	13721629_1
AT1G36430	13724400_1
AT1G36430.1	13724400_1
AT1G36440	13727968_1
AT1G36440.1	13727968_1
AT1G36441	13729503_1
AT1G36445	13731561_1
AT1G36445.1	13731561_1
AT1G36450	13734572_1
AT1G36450.1	13734572_1
AT1G36460	13737948_1
AT1G36460.1	13737948_1
AT1G36470	13742159_1
AT1G36470.1	13742159_1
AT1G36480	13745379_1
AT1G36480.1	13745379_1
AT1G36485	13748096_1
AT1G36485.1	13748096_1
AT1G36490	13753837_1
AT1G36490.1	13753837_1
AT1G36495	13756244_1
AT1G36495.1	13756244_1
AT1G36500	13758805_1
AT1G36500.1	13758805_1
AT1G36510	13764256_1
AT1G36520	13774684_1
AT1G36520.1	13774684_1
AT1G36530	13784759_1
AT1G36530.1	13784759_1
AT1G36540	13792488_1
AT1G36540.1	13792488_1
AT1G36550	13797005_1
AT1G36550.1	13797005_1
AT1G36560	13801798_1
AT1G36560.1	13801798_1
AT1G36570	13806723_1
AT1G36570.1	13806723_1
AT1G36580	13818547_1
AT1G36590	13822302_1
AT1G36590.1	13822302_1
AT1G36595	13825073_1
AT1G36600	13827382_1
AT1G36600.1	13827382_1
AT1G36605	13828475_1
AT1G36605.1	13828475_1
AT1G36610	13831553_1
AT1G36610.1	13831553_1
AT1G36620	13835547_1
AT1G36620.1	13835547_1
AT1G36622	13836945_1
AT1G36630	13847607_1
AT1G36630.1	13847607_1
AT1G36640	13853640_1
AT1G36650	13855612_1
AT1G36650.1	13855612_1
AT1G36660	13862957_1
AT1G36670	13865324_1
AT1G36670.1	13865324_1
AT1G36675	13869486_1
AT1G36680	13872160_1
AT1G36680.1	13872160_1
AT1G36690	13875693_1
AT1G36690.1	13875693_1
AT1G36700	13878541_1
AT1G36710	13881525_1
AT1G36720	13888695_1
AT1G36720.1	13888695_1
AT1G36730	13900813_1
AT1G36732	13900813_1
AT1G36740	13910746_1
AT1G36740.1	13910746_1
AT1G36745	13911627_1
AT1G36750	13914681_1
AT1G36750.1	13914681_1
AT1G36756	13917802_1
AT1G36763	13921410_1
AT1G36763.1	13921410_1
AT1G36770	13925767_1
AT1G36770.1	13925767_1
AT1G36775	13931929_1
AT1G36775.1	13931929_1
AT1G36790	13938887_1
AT1G36790.1	13938887_1
AT1G36795	13945616_1
AT1G36795.1	13945616_1
AT1G36800	13950681_1
AT1G36800.1	13950681_1
AT1G36810	13953788_1
AT1G36810.1	13953788_1
AT1G36830	13955584_1
AT1G36830.1	13955584_1
AT1G36840	13958829_1
AT1G36840.1	13958829_1
AT1G36850	13961284_1
AT1G36850.1	13961284_1
AT1G36880	13963678_1
AT1G36890	13971412_1
AT1G36890.1	13971412_1
AT1G36910	13975953_1
AT1G36910.1	13975953_1
AT1G36915	13979080_1
AT1G36915.1	13979080_1
AT1G36920	13984411_1
AT1G36922	13985281_1
AT1G36925	13987269_1
AT1G36927	13993053_1
AT1G36927.1	13993053_1
AT1G36933	13994995_1
AT1G36933.1	13994995_1
AT1G36936	13997719_1
AT1G36936.1	13997719_1
AT1G36940	14005490_1
AT1G36942	14006329_1
AT1G36950	14010821_1
AT1G36960	14015367_1
AT1G36970	14018343_1
AT1G36975	14024190_1
AT1G36975.1	14024190_1
AT1G36980	14026921_1
AT1G36990	14030430_1
AT1G36992	14030768_1
AT1G37000	14036991_1
AT1G37007	14040018_1
AT1G37010	14041204_1
AT1G37012	14043726_1
AT1G37012.1	14043726_1
AT1G37015	14044642_1
AT1G37015.1	14044642_1
AT1G37020	14049720_1
AT1G37030	14056316_1
AT1G37030.1	14056316_1
AT1G37035	14058884_1
AT1G37035.1	14058884_1
AT1G37036	14060968_1
AT1G37036.1	14060968_1
AT1G37037	14067390_1
AT1G37037.1	14067390_1
AT1G37038	14070774_1
AT1G37038.1	14070774_1
AT1G37040	14076244_1
AT1G37040.1	14076244_1
AT1G37045	14079699_1
AT1G37045.1	14079699_1
AT1G37050	14083070_1
AT1G37050.1	14083070_1
AT1G37057	14097424_1
AT1G37057.1	14097424_1
AT1G37060	14089660_1
AT1G37060.1	14089660_1
AT1G37063	14102324_1
AT1G37063.1	14102324_1
AT1G37070	14105750_1
AT1G37070.1	14105750_1
AT1G37080	14112249_1
AT1G37080.1	14112249_1
AT1G37090	14116851_1
AT1G37090.1	14116851_1
AT1G37095	14120981_1
AT1G37095.1	14120981_1
AT1G37100	14128169_1
AT1G37100.1	14128169_1
AT1G37110	14134236_1
AT1G37110.1	14134236_1
AT1G37113	14138068_1
AT1G37120	14145969_1
AT1G37120.1	14145969_1
AT1G37130	14161765_1
AT1G37140	14172033_1
AT1G37150	14177975_1
AT1G37160	14183085_1
AT1G37160.1	14183085_1
AT1G37162	14184806_1
AT1G37170	14190501_1
AT1G37170.1	14190501_1
AT1G37180	14194793_1
AT1G37180.1	14194793_1
AT1G37190	14200115_1
AT1G37190.1	14200115_1
AT1G37200	14206278_1
AT1G37200.1	14206278_1
AT1G37210	14211452_1
AT1G37210.1	14211452_1
AT1G37275	14213695_1
AT1G37275.1	14213695_1
AT1G37340	14223703_1
AT1G37340.1	14223703_1
AT1G37405	14232740_1
AT1G37405.1	14232740_1
AT1G37471	14236866_1
AT1G37471.1	14236866_1
AT1G37537	14241694_1
AT1G37537.1	14241694_1
AT1G37603	14244904_1
AT1G37603.1	14244904_1
AT1G37669	14251490_1
AT1G37669.1	14251490_1
AT1G37735	14260544_1
AT1G37735.1	14260544_1
AT1G37801	14263571_1
AT1G37801.1	14263571_1
AT1G37867	14272179_1
AT1G37867.1	14272179_1
AT1G37933	14276507_1
AT1G37933.1	14276507_1
AT1G37999	14281996_1
AT1G37999.1	14281996_1
AT1G38131	14296081_1
AT1G38140	14302906_1
AT1G38140.1	14302906_1
AT1G38149	14315748_1
AT1G38149.1	14315748_1
AT1G38158	14319039_1
AT1G38158.1	14319039_1
AT1G38167	14323749_1
AT1G38167.1	14323749_1
AT1G38176	14325593_1
AT1G38176.1	14325593_1
AT1G38185	14338053_1
AT1G38185.1	14338053_1
AT1G38270	14389548_1
AT1G38270.1	14389548_1
AT1G38340	14431827_1
AT1G38340.1	14431827_1
AT1G38350	14436209_1
AT1G38350.1	14436209_1
AT1G38360	14445996_1
AT1G38360.1	14445996_1
AT1G38380	14447984_1
AT1G38380.1	14447984_1
AT1G38390	14450341_1
AT1G38390.1	14450341_1
AT1G38400	14456431_1
AT1G38400.1	14456431_1
AT1G38410	14458566_1
AT1G38410.1	14458566_1
AT1G38416	14463214_1
AT1G38416.1	14463214_1
AT1G38423	14471345_1
AT1G38423.1	14471345_1
AT1G38430	14482424_1
AT1G38430.1	14482424_1
AT1G38440	14488177_1
AT1G38440.1	14488177_1
AT1G38450	14495813_1
AT1G38450.1	14495813_1
AT1G38460	14505073_1
AT1G38460.1	14505073_1
AT1G38550	14507163_1
AT1G38550.1	14507163_1
AT1G38630	14511337_1
AT1G38710	14542753_1
AT1G38710.1	14542753_1
AT1G38790	14544502_1
AT1G38870	14584372_1
AT1G38870.1	14584372_1
AT1G38950	14588348_1
AT1G39030	14589996_1
AT1G39030.1	14589996_1
AT1G39110	14593470_1
AT1G39110.1	14593470_1
AT1G39190	14598161_1
AT1G39190.1	14598161_1
AT1G39270	14604089_1
AT1G39270.1	14604089_1
AT1G39350	14608041_1
AT1G39350.1	14608041_1
AT1G39430	14657048_1
AT1G39430.1	14657048_1
AT1G39511	14667420_1
AT1G39511.1	14667420_1
AT1G40075	14896274_1
AT1G40075.1	14896274_1
AT1G40076	15422511_1
AT1G40076.1	15422511_1
AT1G40078	14914833_1
AT1G40080	14917609_1
AT1G40080.1	14917609_1
AT1G40081	14919562_1
AT1G40081.1	14919562_1
AT1G40083	14923034_1
AT1G40084	14924502_1
AT1G40084.1	14924502_1
AT1G40085	14926804_1
AT1G40085.1	14926804_1
AT1G40087	15001857_1
AT1G40089	15004312_1
AT1G40091	15008652_1
AT1G40091.1	15008652_1
AT1G40097	15056486_1
AT1G40097.1	15056486_1
AT1G40099	15058031_1
AT1G40099.1	15058031_1
AT1G40101	15076463_1
AT1G40101.1	15076463_1
AT1G40103	15081356_1
AT1G40103.1	15081356_1
AT1G40104	15083065_1
AT1G40105	15142186_1
AT1G40105.1	15142186_1
AT1G40107	15154089_1
AT1G40107.1	15154089_1
AT1G40109	15158017_1
AT1G40109.1	15158017_1
AT1G40113	15166578_1
AT1G40113.1	15166578_1
AT1G40115	15179459_1
AT1G40115.1	15179459_1
AT1G40117	15184531_1
AT1G40117.1	15184531_1
AT1G40123	15213391_1
AT1G40123.1	15213391_1
AT1G40125	15214785_1
AT1G40125.1	15214785_1
AT1G40127	15217236_1
AT1G40127.1	15217236_1
AT1G40150	15414403_1
AT1G40150.1	15414403_1
AT1G40230	15415795_1
AT1G40230.1	15415795_1
AT1G40310	15417844_1
AT1G40310.1	15417844_1
AT1G40390	15434668_1
AT1G40470	15441154_1
AT1G40470.1	15441154_1
AT1G40630	15452373_1
AT1G40630.1	15452373_1
AT1G41115	15460289_1
AT1G41115.1	15460289_1
AT1G41660	15478577_1
AT1G41660.1	15478577_1
AT1G41700	15491394_1
AT1G41700.1	15491394_1
AT1G41710	15499281_1
AT1G41710.1	15499281_1
AT1G41720	15502507_1
AT1G41720.1	15502507_1
AT1G41723	15492525_1
AT1G41723.1	15492525_1
AT1G41726	15503887_1
AT1G41726.1	15503887_1
AT1G41730	15507467_1
AT1G41730.1	15507467_1
AT1G41740	15512069_1
AT1G41740.1	15512069_1
AT1G41743	15517626_1
AT1G41743.1	15517626_1
AT1G41746	15521167_1
AT1G41746.1	15521167_1
AT1G41750	15522436_1
AT1G41750.1	15522436_1
AT1G41755	15530104_1
AT1G41755.1	15530104_1
AT1G41760	15530957_1
AT1G41760.1	15530957_1
AT1G41770	15537508_1
AT1G41770.1	15537508_1
AT1G41775	15544367_1
AT1G41775.1	15544367_1
AT1G41790	15550181_1
AT1G41790.1	15550181_1
AT1G41795	15557509_1
AT1G41795.1	15557509_1
AT1G41797	15563213_1
AT1G41797.1	15563213_1
AT1G41798	15567802_1
AT1G41798.1	15567802_1
AT1G41803	15578276_1
AT1G41803.1	15578276_1
AT1G41810	15580547_1
AT1G41810.1	15580547_1
AT1G41820	15585120_1
AT1G41825	15594141_1
AT1G41825.1	15594141_1
AT1G41827	15596434_1
AT1G41827.1	15596434_1
AT1G41830	15607902_1
AT1G41835	15615109_1
AT1G41835.1	15615109_1
AT1G41840	15622897_1
AT1G41840.1	15622897_1
AT1G41850	15630485_1
AT1G41850.1	15630485_1
AT1G41855	15639440_1
AT1G41855.1	15639440_1
AT1G41860	15640791_1
AT1G41860.1	15640791_1
AT1G41870	15649044_1
AT1G41870.1	15649044_1
AT1G41875	15650322_1
AT1G41880	15652513_1
AT1G41890	15656342_1
AT1G41893	15660216_1
AT1G41893.1	15660216_1
AT1G41896	15669616_1
AT1G41896.1	15669616_1
AT1G41900	15673296_1
AT1G41900.1	15673296_1
AT1G41910	15680023_1
AT1G41910.1	15680023_1
AT1G41920	15684477_1
AT1G41930	15695549_1
AT1G41930.1	15695549_1
AT1G42003	15703861_1
AT1G42003.1	15703861_1
AT1G42040	15705379_1
AT1G42040.1	15705379_1
AT1G42045	15699936_1
AT1G42045.1	15699936_1
AT1G42050	15710266_1
AT1G42050.1	15710266_1
AT1G42060	15713189_1
AT1G42060.1	15713189_1
AT1G42070	15715861_1
AT1G42070.1	15715861_1
AT1G42080	15717163_1
AT1G42090	15720533_1
AT1G42100	15724331_1
AT1G42100.1	15724331_1
AT1G42110	15727364_1
AT1G42110.1	15727364_1
AT1G42120	15730671_1
AT1G42130	15735645_1
AT1G42130.1	15735645_1
AT1G42140	15741006_1
AT1G42140.1	15741006_1
AT1G42150	15746435_1
AT1G42150.1	15746435_1
AT1G42160	15753002_1
AT1G42160.1	15753002_1
AT1G42170	15757282_1
AT1G42170.1	15757282_1
AT1G42180	15759261_1
AT1G42180.1	15759261_1
AT1G42190	15761250_1
AT1G42200	15763302_1
AT1G42200.1	15763302_1
AT1G42210	15766929_1
AT1G42210.1	15766929_1
AT1G42220	15769326_1
AT1G42220.1	15769326_1
AT1G42230	15771103_1
AT1G42230.1	15771103_1
AT1G42240	15775766_1
AT1G42240.1	15775766_1
AT1G42250	15777524_1
AT1G42250.1	15777524_1
AT1G42260	15779466_1
AT1G42260.1	15779466_1
AT1G42270	15781687_1
AT1G42270.1	15781687_1
AT1G42280	15784455_1
AT1G42280.1	15784455_1
AT1G42290	15789560_1
AT1G42290.1	15789560_1
AT1G42300	15791638_1
AT1G42300.1	15791638_1
AT1G42310	15799497_1
AT1G42310.1	15799497_1
AT1G42320	15805485_1
AT1G42320.1	15805485_1
AT1G42350	15821303_1
AT1G42350.1	15821303_1
AT1G42365	15833219_1
AT1G42365.1	15833219_1
AT1G42370	15837256_1
AT1G42370.1	15837256_1
AT1G42375	15845159_1
AT1G42375.1	15845159_1
AT1G42377	15851337_1
AT1G42377.1	15851337_1
AT1G42380	15854953_1
AT1G42380.1	15854953_1
AT1G42385	15856152_1
AT1G42385.1	15856152_1
AT1G42390	15860834_1
AT1G42390.1	15860834_1
AT1G42393	15862273_1
AT1G42393.1	15862273_1
AT1G42396	15863780_1
AT1G42396.1	15863780_1
AT1G42400	15865448_1
AT1G42400.1	15865448_1
AT1G42410	15871192_1
AT1G42410.1	15871192_1
AT1G42420	15878183_1
AT1G42420.1	15878183_1
AT1G42430	15894414_1
AT1G42440	15900054_1
AT1G42450	15912618_1
AT1G42450.1	15912618_1
AT1G42460	15917456_1
AT1G42460.1	15917456_1
AT1G42470	15935126_1
AT1G42480	15938854_1
AT1G42490	15946970_1
AT1G42500	15953705_1
AT1G42500.1	15953705_1
AT1G42510	15958526_1
AT1G42510.1	15958526_1
AT1G42515	15959341_1
AT1G42515.1	15959341_1
AT1G42520	15964381_1
AT1G42520.1	15964381_1
AT1G42525	15968238_1
AT1G42530	15971109_1
AT1G42530.1	15971109_1
AT1G42540	15976645_1
AT1G42550	15979950_1
AT1G42560	15983308_1
AT1G42570	15990467_1
AT1G42580	15992158_1
AT1G42580.1	15992158_1
AT1G42590	16000353_1
AT1G42590.1	16000353_1
AT1G42595	16003440_1
AT1G42595.1	16003440_1
AT1G42600	16008681_1
AT1G42600.1	16008681_1
AT1G42602	16012483_1
AT1G42602.1	16012483_1
AT1G42605	16018481_1
AT1G42605.1	16018481_1
AT1G42610	16021360_1
AT1G42610.1	16021360_1
AT1G42620	16024278_1
AT1G42620.1	16024278_1
AT1G42630	16025761_1
AT1G42630.1	16025761_1
AT1G42635	16027541_1
AT1G42650	16034013_1
AT1G42650.1	16034013_1
AT1G42655	16036815_1
AT1G42655.1	16036815_1
AT1G42680	16042840_1
AT1G42690	16044979_1
AT1G42690.1	16044979_1
AT1G42695	16049989_1
AT1G42695.1	16049989_1
AT1G42697	16058565_1
AT1G42697.1	16058565_1
AT1G42698	16060839_1
AT1G42698.1	16060839_1
AT1G42699	16051831_1
AT1G42700	16067572_1
AT1G42703	16055763_1
AT1G42703.1	16055763_1
AT1G42705	16073163_1
AT1G42705.1	16073163_1
AT1G42710	16078509_1
AT1G42718	16084706_1
AT1G42718.1	16084706_1
AT1G42727	16088241_1
AT1G42727.1	16088241_1
AT1G42736	16090479_1
AT1G42736.1	16090479_1
AT1G42740	16093828_1
AT1G42740.1	16093828_1
AT1G42745	16099297_1
AT1G42745.1	16099297_1
AT1G42780	16102941_1
AT1G42780.1	16102941_1
AT1G42816	16105398_1
AT1G42816.1	16105398_1
AT1G42852	16109431_1
AT1G42852.1	16109431_1
AT1G42888	16113415_1
AT1G42888.1	16113415_1
AT1G42924	16121421_1
AT1G42924.1	16121421_1
AT1G42960	16127233_1
AT1G42970	16129838_1
AT1G42980	16135583_1
AT1G42990	16137390_1
AT1G43000	16141652_1
AT1G43005	16152226_1
AT1G43010	16154408_1
AT1G43020	16157910_1
AT1G43030	16181457_1
AT1G43030.1	16181457_1
AT1G43040	16184520_1
AT1G43050	16187656_1
AT1G43060	16203809_1
AT1G43060.1	16203809_1
AT1G43070	16209748_1
AT1G43070.1	16209748_1
AT1G43080	16215041_1
AT1G43090	16218375_1
AT1G43100	16221719_1
AT1G43110	16225035_1
AT1G43120	16227637_1
AT1G43130	16231198_1
AT1G43140	16236076_1
AT1G43145	16240012_1
AT1G43150	16244496_1
AT1G43150.1	16244496_1
AT1G43160	16264799_1
AT1G43170	16268846_1
AT1G43171	16270488_1
AT1G43180	16272749_1
AT1G43190	16278456_1
AT1G43195	16279878_1
AT1G43195.1	16279878_1
AT1G43200	16284127_1
AT1G43200.1	16284127_1
AT1G43210	16288938_1
AT1G43210.1	16288938_1
AT1G43230	16298235_1
AT1G43230.1	16298235_1
AT1G43240	16300752_1
AT1G43240.1	16300752_1
AT1G43245	16310915_1
AT1G43250	16316772_1
AT1G43250.1	16316772_1
AT1G43260	16319225_1
AT1G43270	16324323_1
AT1G43270.1	16324323_1
AT1G43280	16332483_1
AT1G43280.1	16332483_1
AT1G43290	16334437_1
AT1G43290.1	16334437_1
AT1G43300	16338690_1
AT1G43300.1	16338690_1
AT1G43310	16346454_1
AT1G43320	16357096_1
AT1G43330	16360012_1
AT1G43387	16374506_1
AT1G43387.1	16374506_1
AT1G43415	16379401_1
AT1G43444	16386267_1
AT1G43444.1	16386267_1
AT1G43502	16392780_1
AT1G43502.1	16392780_1
AT1G43560	16399875_1
AT1G43570	16402782_1
AT1G43570.1	16402782_1
AT1G43575	16406742_1
AT1G43575.1	16406742_1
AT1G43580	16412715_1
AT1G43590	16414622_1
AT1G43590.1	16414622_1
AT1G43600	16416011_1
AT1G43610	16425334_1
AT1G43620	16429923_1
AT1G43624	16432938_1
AT1G43630	16437743_1
AT1G43640	16441827_1
AT1G43650	16446831_1
AT1G43660	16450630_1
AT1G43660.1	16450630_1
AT1G43665	16453799_1
AT1G43666	16461709_1
AT1G43667	16465565_1
AT1G43670	16470496_1
AT1G43675	16471246_1
AT1G43675.1	16471246_1
AT1G43680	16473244_1
AT1G43690	16482827_1
AT1G43700	16486228_1
AT1G43710	16488306_1
AT1G43715	16491334_1
AT1G43715.1	16491334_1
AT1G43720	16496046_1
AT1G43722	16497361_1
AT1G43723	16500283_1
AT1G43723.1	16500283_1
AT1G43724	16502396_1
AT1G43724.1	16502396_1
AT1G43725	16507465_1
AT1G43725.1	16507465_1
AT1G43730	16509730_1
AT1G43740	16515053_1
AT1G43740.1	16515053_1
AT1G43745	16518332_1
AT1G43745.1	16518332_1
AT1G43750	16524096_1
AT1G43750.1	16524096_1
AT1G43755	16527456_1
AT1G43755.1	16527456_1
AT1G43760	16531053_1
AT1G43763	16533400_1
AT1G43763.1	16533400_1
AT1G43765	16537883_1
AT1G43766	16546410_1
AT1G43770	16551789_1
AT1G43775	16556517_1
AT1G43775.1	16556517_1
AT1G43777	16558774_1
AT1G43777.1	16558774_1
AT1G43780	16567218_1
AT1G43781	16575483_1
AT1G43785	16574902_1
AT1G43785.1	16574902_1
AT1G43790	16576411_1
AT1G43800	16579708_1
AT1G43810	16580756_1
AT1G43820	16585754_1
AT1G43830	16589485_1
AT1G43830.1	16589485_1
AT1G43835	16607392_1
AT1G43835.1	16607392_1
AT1G43840	16611012_1
AT1G43840.1	16611012_1
AT1G43845	16614027_1
AT1G43845.1	16614027_1
AT1G43850	16621951_1
AT1G43860	16624315_1
AT1G43870	16628092_1
AT1G43870.1	16628092_1
AT1G43880	16629945_1
AT1G43880.1	16629945_1
AT1G43883	16635846_1
AT1G43883.1	16635846_1
AT1G43886	16645182_1
AT1G43886.1	16645182_1
AT1G43890	16648636_1
AT1G43895	16649643_1
AT1G43897	16650793_1
AT1G43897.1	16650793_1
AT1G43900	16655870_1
AT1G43910	16657555_1
AT1G43920	16660747_1
AT1G43920.1	16660747_1
AT1G43930	16663940_1
AT1G43930.1	16663940_1
AT1G43940	16667809_1
AT1G43940.1	16667809_1
AT1G43950	16673943_1
AT1G43960	16680352_1
AT1G43960.1	16680352_1
AT1G43970	16682932_1
AT1G43980	16689481_1
AT1G43990	16698133_1
AT1G43990.1	16698133_1
AT1G43995	16698990_1
AT1G43995.1	16698990_1
AT1G43997	16704550_1
AT1G44000	16709446_1
AT1G44010	16715564_1
AT1G44020	16718636_1
AT1G44030	16726638_1
AT1G44040	16728974_1
AT1G44045	16735850_1
AT1G44045.1	16735850_1
AT1G44050	16741510_1
AT1G44060	16745696_1
AT1G44060.1	16745696_1
AT1G44070	16750504_1
AT1G44070.1	16750504_1
AT1G44075	16752862_1
AT1G44075.1	16752862_1
AT1G44080	16755666_1
AT1G44085	16758496_1
AT1G44090	16762441_1
AT1G44094	16763393_1
AT1G44100	16767663_1
AT1G44110	16777203_1
AT1G44120	16787311_1
AT1G44125	16786690_1
AT1G44130	16789293_1
AT1G44140	16791604_1
AT1G44140.1	16791604_1
AT1G44150	16793055_1
AT1G44160	16796308_1
AT1G44170	16800290_1
AT1G44180	16810405_1
AT1G44191	16814713_1
AT1G44224	16821791_1
AT1G44286	16823795_1
AT1G44318	16833899_1
AT1G44350	16838245_1
AT1G44382	16847314_1
AT1G44414	16848005_1
AT1G44446	16851223_1
AT1G44478	16853118_1
AT1G44510	16857833_1
AT1G44510.1	16857833_1
AT1G44542	16866604_1
AT1G44575	16873310_1
AT1G44608	16876244_1
AT1G44641	16879636_1
AT1G44641.1	16879636_1
AT1G44674	16882122_1
AT1G44707	16882934_1
AT1G44707.1	16882934_1
AT1G44740	16889141_1
AT1G44750	16895425_1
AT1G44760	16898592_1
AT1G44770	16909478_1
AT1G44780	16912267_1
AT1G44790	16913640_1
AT1G44800	16916924_1
AT1G44810	16924651_1
AT1G44820	16928673_1
AT1G44830	16934371_1
AT1G44835	16942450_1
AT1G44840	16946097_1
AT1G44840.1	16946097_1
AT1G44850	16949182_1
AT1G44850.1	16949182_1
AT1G44860	16951289_1
AT1G44860.1	16951289_1
AT1G44870	16952380_1
AT1G44870.1	16952380_1
AT1G44875	16953473_1
AT1G44875.1	16953473_1
AT1G44880	16960038_1
AT1G44880.1	16960038_1
AT1G44890	16964965_1
AT1G44900	16974636_1
AT1G44910	16982931_1
AT1G44920	16984419_1
AT1G44935	16985847_1
AT1G44935.1	16985847_1
AT1G44940	16995000_1
AT1G44941	16995289_1
AT1G44960	17001727_1
AT1G44970	17003633_1
AT1G44980	17005863_1
AT1G44990	17007782_1
AT1G45000	17011880_1
AT1G45010	17015432_1
AT1G45015	17022777_1
AT1G45020	17028704_1
AT1G45020.1	17028704_1
AT1G45030	17029585_1
AT1G45030.1	17029585_1
AT1G45035	17030378_1
AT1G45035.1	17030378_1
AT1G45040	17030829_1
AT1G45050	17033147_1
AT1G45063	17035095_1
AT1G45070	17038182_1
AT1G45070.1	17038182_1
AT1G45080	17039997_1
AT1G45080.1	17039997_1
AT1G45090	17044929_1
AT1G45090.1	17044929_1
AT1G45100	17052141_1
AT1G45110	17054741_1
AT1G45120	17059721_1
AT1G45120.1	17059721_1
AT1G45130	17069214_1
AT1G45140	17074453_1
AT1G45140.1	17074453_1
AT1G45145	17076324_1
AT1G45150	17082502_1
AT1G45160	17090522_1
AT1G45163	17091437_1
AT1G45165	17091335_1
AT1G45170	17097982_1
AT1G45180	17101837_1
AT1G45190	17104992_1
AT1G45191	17119170_1
AT1G45201	17128589_1
AT1G45207	17133483_1
AT1G45211	17136367_1
AT1G45223	17141725_1
AT1G45225	17143350_1
AT1G45227	17145019_1
AT1G45229	17159384_1
AT1G45230	17171405_1
AT1G45231	17151165_1
AT1G45233	17154810_1
AT1G45234	17156661_1
AT1G45236	17157388_1
AT1G45238	17158593_1
AT1G45243	17147831_1
AT1G45248	17164750_1
AT1G45249	17167881_1
AT1G45256	17145890_1
AT1G45256.2	17145890_1
AT1G45332	17176733_1
AT1G45403	17178370_1
AT1G45474	17180795_1
AT1G45545	17182900_1
AT1G45616	17186502_1
AT1G45688	17193086_1
AT1G45760	17194798_1
AT1G45760.1	17194798_1
AT1G45832	17197471_1
AT1G45832.1	17197471_1
AT1G45904	17198799_1
AT1G45976	17200718_1
AT1G46048	17202507_1
AT1G46120	17207396_1
AT1G46120.1	17207396_1
AT1G46192	17217324_1
AT1G46192.1	17217324_1
AT1G46264	17226131_1
AT1G46336	17230642_1
AT1G46408	17232915_1
AT1G46480	17237958_1
AT1G46552	17252450_1
AT1G46552.1	17252450_1
AT1G46554	17253882_1
AT1G46624	17261332_1
AT1G46624.1	17261332_1
AT1G46696	17264163_1
AT1G46768	17266448_1
AT1G46840	17271513_1
AT1G46912	17273558_1
AT1G46984	17275821_1
AT1G47056	17277590_1
AT1G47128	17285633_1
AT1G47200	17298791_1
AT1G47210	17302852_1
AT1G47220	17305177_1
AT1G47230	17308758_1
AT1G47240	17311350_1
AT1G47250	17321056_1
AT1G47260	17323472_1
AT1G47265	17324904_1
AT1G47270	17328721_1
AT1G47271	17330268_1
AT1G47278	17331895_1
AT1G47280	17334398_1
AT1G47290	17339273_1
AT1G47300	17340966_1
AT1G47310	17344778_1
AT1G47317	17347514_1
AT1G47320	17350152_1
AT1G47320.1	17350152_1
AT1G47330	17353823_1
AT1G47340	17356522_1
AT1G47350	17360693_1
AT1G47360	17365319_1
AT1G47360.1	17365319_1
AT1G47370	17368684_1
AT1G47380	17376053_1
AT1G47389	17379374_1
AT1G47390	17380635_1
AT1G47395	17383331_1
AT1G47400	17386178_1
AT1G47405	17390778_1
AT1G47405.1	17390778_1
AT1G47410	17395649_1
AT1G47420	17397244_1
AT1G47430	17398184_1
AT1G47435	17400711_1
AT1G47435.1	17400711_1
AT1G47440	17402216_1
AT1G47450	17403181_1
AT1G47460	17404298_1
AT1G47465	17407575_1
AT1G47465.1	17407575_1
AT1G47470	17415122_1
AT1G47480	17419423_1
AT1G47485	17422692_1
AT1G47490	17427047_1
AT1G47495	17429806_1
AT1G47497	17432399_1
AT1G47500	17435008_1
AT1G47510	17438261_1
AT1G47520	17446613_1
AT1G47520.1	17446613_1
AT1G47530	17454418_1
AT1G47540	17456096_1
AT1G47550	17464370_1
AT1G47560	17473293_1
AT1G47565	17476285_1
AT1G47565.1	17476285_1
AT1G47570	17483495_1
AT1G47578	17485437_1
AT1G47580	17486425_1
AT1G47590	17487859_1
AT1G47595	17489400_1
AT1G47600	17494758_1
AT1G47603	17498061_1
AT1G47606	17503726_1
AT1G47606.1	17503726_1
AT1G47610	17505864_1
AT1G47620	17509688_1
AT1G47625	17511461_1
AT1G47630	17517815_1
AT1G47640	17520066_1
AT1G47650	17524949_1
AT1G47650.1	17524949_1
AT1G47655	17526303_1
AT1G47660	17535527_1
AT1G47670	17539523_1
AT1G47680	17541082_1
AT1G47705	17550631_1
AT1G47710	17560258_1
AT1G47720	17562874_1
AT1G47730	17565078_1
AT1G47740	17569286_1
AT1G47750	17570110_1
AT1G47760	17573152_1
AT1G47765	17576069_1
AT1G47770	17591259_1
AT1G47780	17595333_1
AT1G47783	17596920_1
AT1G47783.1	17596920_1
AT1G47786	17599064_1
AT1G47790	17601141_1
AT1G47800	17602663_1
AT1G47810	17604546_1
AT1G47813	17606690_1
AT1G47816	17611425_1
AT1G47816.1	17611425_1
AT1G47820	17612520_1
AT1G47830	17614925_1
AT1G47840	17618728_1
AT1G47860	17630007_1
AT1G47860.1	17630007_1
AT1G47870	17637761_1
AT1G47880	17641130_1
AT1G47885	17642776_1
AT1G47890	17647008_1
AT1G47900	17651368_1
AT1G47910	17659783_1
